	1-10A-rep2	1-10B-rep1	1-10B-rep2	1-10C-rep1	1-10C-rep2	1-11A-rep2	1-11B-rep1	1-11B-rep2	1-11C-rep1	1-11C-rep2	1-12A-rep1	1-12A-rep2	1-12B-rep1	1-12B-rep2	1-12C-rep1	1-12C-rep2	1-1A-rep1	1-1A-rep2	1-1B-rep1	1-1B-rep2	1-1C-rep1	1-1C-rep2	1-2A-rep1	1-2A-rep2	1-2B-rep1	1-2B-rep2	1-2C-rep2	1-3A-rep1	1-3A-rep2	1-3B-rep2	1-3C-rep1	1-3C-rep2	1-3C-rep3	1-4A-rep1	1-4A-rep3	1-4B-rep3	1-4C-rep1	1-4C-rep2	1-4C-rep3	1-5A-rep1	1-5A-rep2	1-5A-rep3	1-5B-rep1	1-5B-rep2	1-5B-rep3	1-5C-rep1	1-5C-rep2	1-5C-rep3	1-6A-rep1	1-6A-rep2	1-6A-rep3	1-6B-rep1	1-6B-rep2	1-6C-rep2	1-7A-rep1	1-7A-rep2	1-7B-rep2	1-7C-rep1	1-7C-rep2	1-8A-rep1	1-8A-rep2	1-8B-rep1	1-8B-rep2	1-8C-rep1	1-8C-rep2	1-9A-rep1	1-9A-rep2	1-9B-rep2	1-9C-rep1	1-9C-rep2	2-10A-rep1	2-10A-rep2	2-10C-rep1	2-10C-rep2	2-11B-rep1	2-11B-rep2	2-11C-rep2	2-12A-rep2	2-12B-rep2	2-12C-rep2	2-1A-rep1	2-1A-rep2	2-1B-rep1	2-1B-rep2	2-1C-rep1	2-1C-rep2	2-2A-rep1	2-2A-rep2	2-2B-rep1	2-2B-rep2	2-2C-rep1	2-2C-rep2	2-3A-rep1	2-3A-rep2	2-3B-rep1	2-3B-rep2	2-3C-rep1	2-3C-rep2	2-4A-rep1	2-4A-rep2	2-4B-rep2	2-4C-rep2	2-5A-rep1	2-5A-rep2	2-5B-rep1	2-5B-rep2	2-5C-rep1	2-5C-rep2	2-6A-rep2	2-6B-rep2	2-6C-rep2	2-7A-rep1	2-7A-rep2	2-7B-rep1	2-7B-rep2	2-7C-rep2	2-8A-rep2	2-8B-rep2	2-8C-rep1	2-8C-rep2	2-9A-rep1	2-9A-rep2	2-9B-rep1	2-9B-rep2	2-9C-rep1	2-9C-rep2	3-10A-rep2	3-10B-rep1	3-10B-rep2	3-10C-rep1	3-10C-rep2	3-11A-rep2	3-11B-rep2	3-12A-rep2	3-12B-rep2	3-12C-rep2	3-1A-rep1	3-1A-rep2	3-1B-rep1	3-1B-rep2	3-1C-rep1	3-1C-rep2	3-2A-rep1	3-2A-rep2	3-2B-rep2	3-2C-rep2	3-3A-rep2	3-3B-rep1	3-3B-rep2	3-3C-rep1	3-3C-rep2	3-4A-rep1	3-4A-rep2	3-4A2-rep1	3-4B-rep1	3-4B-rep2	3-4B2-rep1	3-4C-rep2	3-4C2-rep1	3-5A-rep1	3-5A-rep2	3-5B-rep1	3-5B-rep2	3-6A-rep2	3-6C-rep2	3-7A-rep2	3-7B-rep2	3-7C-rep2	3-8A-rep1	3-8A-rep2	3-8B-rep1	3-9A-rep2	4-10A-rep1	4-10A-rep2	4-10B-rep1	4-10B-rep2	4-10C-rep1	4-10C-rep2	4-11A-rep1	4-11A-rep2	4-11B-rep1	4-11B-rep2	4-11C-rep1	4-11C-rep2	4-12A-rep1	4-12C-rep1	4-12C-rep2	4-1A-rep1	4-1A-rep2	4-1B-rep1	4-1B-rep2	4-1C-rep1	4-1C-rep2	4-2A-rep1	4-2A-rep2	4-2B-rep1	4-2B-rep2	4-2C-rep1	4-2C-rep2	4-3A-rep1	4-3B-rep1	4-3B-rep2	4-3C-rep1	4-4B-rep1	4-4C-rep1	4-4C-rep2	4-5A-rep1	4-5A-rep2	4-5B-rep1	4-5B-rep2	4-5C-rep1	4-5C-rep2	4-6A-rep1	4-6A-rep2	4-6B-rep1	4-6B-rep2	4-6C-rep1	4-7A-rep1	4-7B-rep1	4-7B-rep2	4-7C-rep1	4-7C-rep2	4-8A-rep1	4-8A-rep2	4-8B-rep1	4-8B-rep2	4-8C-rep1	4-8C-rep2	4-9A-rep1	4-9B-rep1	4-9C-rep1	5-10A-rep1	5-10B-rep1	5-10B-rep2	5-10C-rep1	5-11A-rep1	5-11B-rep1	5-11C-rep1	5-11C-rep2	5-12A-rep1	5-12A-rep2	5-12B-rep1	5-12B-rep2	5-12C-rep1	5-12C-rep2	5-1A-rep1	5-1A-rep2	5-1B-rep1	5-1B-rep2	5-1C-rep1	5-1C-rep2	5-2A-rep1	5-2A-rep2	5-2B-rep1	5-2C-rep1	5-3A-rep1	5-3B-rep1	5-3B-rep2	5-3C-rep1	5-3C-rep2	5-4B-rep1	5-4C-rep1	5-4C-rep2	5-5A-rep1	5-5A-rep2	5-5B-rep1	5-5B-rep2	5-5C-rep1	5-6A-rep1	5-6B-rep1	5-6B-rep2	5-6C-rep1	5-6C-rep2	5-7A-rep1	5-7A-rep2	5-7B-rep1	5-7B-rep2	5-7C-rep1	5-7C-rep2	5-8A-rep1	5-8A-rep2	5-8B-rep1	5-8C-rep1	5-9A-rep1	5-9A-rep2	5-9B-rep1	5-9B-rep2	5-9C-rep1	5-9C-rep2
1-10A-rep2	0	0.6336170434951782	0.5611945986747742	0.6582552194595337	0.559472382068634	0.48862025141716	0.5668164491653442	0.671259343624115	0.5429601073265076	0.5551334619522095	0.6152302622795105	0.5770547389984131	0.6183795928955078	0.5773452520370483	0.6517395377159119	0.6141157746315002	0.8204758763313293	0.8309385180473328	0.788236141204834	0.7666845321655273	0.7523418068885803	0.7912335395812988	0.5990705490112305	0.6034097671508789	0.5681187510490417	0.5462935566902161	0.6080164313316345	0.6087141633033752	0.5892024636268616	0.6900535225868225	0.5685053467750549	0.7949316501617432	0.5601742267608643	0.6309805512428284	0.6087892651557922	0.581750750541687	0.7207937836647034	0.7529628276824951	0.7216112613677979	0.6171777844429016	0.6665894985198975	0.6346819400787354	0.5728438496589661	0.6608158946037292	0.5455653667449951	0.5212173461914062	0.7073186635971069	0.5988082885742188	0.560511589050293	0.651128888130188	0.8005677461624146	0.603597104549408	0.6104816794395447	0.605596661567688	0.5659884214401245	0.5911749005317688	0.5149969458580017	0.6089887022972107	0.5492948889732361	0.8100775480270386	0.7852904200553894	0.8450319170951843	0.8407987356185913	0.8066554069519043	0.8214877247810364	0.5501555204391479	0.5675628185272217	0.5780641436576843	0.5769443511962891	0.5486641526222229	0.5714422464370728	0.4890367388725281	0.6915726065635681	0.7518241405487061	0.6008673310279846	0.6108160614967346	0.6061336994171143	0.6175096035003662	0.5481321811676025	0.6160746216773987	0.5381297469139099	0.5302932858467102	0.5084403157234192	0.5191680192947388	0.5627862215042114	0.5660068392753601	0.6010996103286743	0.6532921195030212	0.6435650587081909	0.6464369297027588	0.6731465458869934	0.810741126537323	0.6033360958099365	0.6085143685340881	0.5832124352455139	0.6033452749252319	0.5824079513549805	0.5704370737075806	0.589666485786438	0.5410987734794617	0.6244117021560669	0.6387849450111389	0.5863229036331177	0.6136980652809143	0.6992145180702209	0.8096783757209778	0.6784974932670593	0.7298986315727234	0.6234195828437805	0.5696688294410706	0.650058388710022	0.5506492853164673	0.586492121219635	0.6039993762969971	0.5769907832145691	0.5697072744369507	0.7411360144615173	0.5581843852996826	0.5865681767463684	0.5523489117622375	0.6368731260299683	0.6184536814689636	0.6263320446014404	0.5839334726333618	0.5995871424674988	0.6034697890281677	0.6437715888023376	0.6458533406257629	0.5928921103477478	0.6397024393081665	0.6083793044090271	0.6930325627326965	0.6503143906593323	0.7419987916946411	0.6579763293266296	0.686955988407135	0.6637858152389526	0.6339001059532166	0.7109915018081665	0.65655517578125	0.7205883264541626	0.6394009590148926	0.6976407170295715	0.7116837501525879	0.6914350390434265	0.6959500312805176	0.6367590427398682	0.6844216585159302	0.6555429100990295	0.6580531001091003	0.6747822165489197	0.7228055000305176	0.6980924010276794	0.7109493017196655	0.6206802725791931	0.6071125268936157	0.6538893580436707	0.711378276348114	0.6700173616409302	0.6666991114616394	0.6645948886871338	0.5895693898200989	0.6195238828659058	0.6239563822746277	0.6388603448867798	0.6429977416992188	0.6596773862838745	0.6517140865325928	0.5818002223968506	0.6231210231781006	0.6507299542427063	0.733957827091217	0.725105345249176	0.7039170265197754	0.7346659302711487	0.7330557703971863	0.7217647433280945	0.7002942562103271	0.7209216356277466	0.7324098944664001	0.7293116450309753	0.760307252407074	0.7356665134429932	0.7195280194282532	0.7530286312103271	0.7031602263450623	0.7746896147727966	0.7601660490036011	0.72793048620224	0.7745466232299805	0.7319498062133789	0.7266329526901245	0.7553615570068359	0.7211410403251648	0.7068314552307129	0.7268574833869934	0.7329723238945007	0.6725048422813416	0.6814990043640137	0.7037894129753113	0.7240258455276489	0.744084358215332	0.722422182559967	0.7190298438072205	0.6725658178329468	0.6795538067817688	0.7394310235977173	0.7942487597465515	0.7356786727905273	0.755127489566803	0.7916814684867859	0.7962802648544312	0.6696093678474426	0.6943200826644897	0.6957595944404602	0.7221527099609375	0.7196769714355469	0.7165939211845398	0.6388453245162964	0.6882502436637878	0.6972236633300781	0.7341650724411011	0.7052293419837952	0.7128470540046692	0.6901790499687195	0.7454738616943359	0.7045261859893799	0.6981736421585083	0.7208249568939209	0.7044194340705872	0.7415854930877686	0.7141353487968445	0.7076218128204346	0.7209716439247131	0.6841894388198853	0.7331850528717041	0.7014541625976562	0.7397250533103943	0.7244570255279541	0.6680870652198792	0.6822608709335327	0.722832977771759	0.7019746899604797	0.7217879295349121	0.7042441368103027	0.7485995292663574	0.7418967485427856	0.7198815941810608	0.7244378924369812	0.7146717309951782	0.7289222478866577	0.7317475080490112	0.7168528437614441	0.7481623291969299	0.6895803213119507	0.752241313457489	0.7425695061683655	0.7530503273010254	0.7551952600479126	0.7564481496810913	0.7256691455841064	0.7119171619415283	0.7226901054382324	0.7512104511260986	0.741162896156311	0.753534197807312	0.7500458359718323	0.7562836408615112	0.7645959854125977	0.7402917742729187	0.7492966055870056	0.7568339705467224	0.758573055267334	0.7202603816986084	0.6960741877555847	0.7536351084709167	0.7442271709442139	0.6727943420410156	0.663253128528595	0.7485283017158508	0.7540295124053955	0.7021153569221497	0.7335367798805237	0.7151218056678772	0.7201409935951233	0.758638858795166	0.7443300485610962	0.7526156902313232	0.7239432334899902
1-10B-rep1	0.6336170434951782	0	0.4640752375125885	0.6202658414840698	0.6434029936790466	0.6698601841926575	0.5958701968193054	0.6920763254165649	0.648589015007019	0.6891394853591919	0.7259145975112915	0.6999316215515137	0.5801778435707092	0.6038292646408081	0.6349843740463257	0.6524232029914856	0.7982939481735229	0.7941840291023254	0.7240743637084961	0.6763387322425842	0.7439600825309753	0.7378562092781067	0.767180323600769	0.7431052923202515	0.6648663282394409	0.6866711378097534	0.6779080033302307	0.7065263986587524	0.7271602153778076	0.7302061319351196	0.7012009024620056	0.7673261761665344	0.693757176399231	0.7109078764915466	0.7140136361122131	0.6946129202842712	0.7257477641105652	0.7415812611579895	0.7375938296318054	0.684176504611969	0.7455333471298218	0.7034252882003784	0.6791897416114807	0.7044927477836609	0.6901393532752991	0.626409649848938	0.8018243908882141	0.6316355466842651	0.6802268028259277	0.6929007172584534	0.7916667461395264	0.6980294585227966	0.6657885313034058	0.679964542388916	0.6561141610145569	0.7022809982299805	0.6880149841308594	0.724748969078064	0.7178600430488586	0.7650637030601501	0.7358671426773071	0.8115845322608948	0.7989234328269958	0.7374510169029236	0.7917490005493164	0.6507400870323181	0.7108278870582581	0.6766155958175659	0.6750276684761047	0.6949477791786194	0.7234095931053162	0.6713730692863464	0.7226541638374329	0.7981740832328796	0.7247737646102905	0.6937389373779297	0.6697643399238586	0.6842741370201111	0.6957929730415344	0.6873244047164917	0.672443687915802	0.6563472151756287	0.6831889152526855	0.6885709762573242	0.7033714056015015	0.6937000751495361	0.6987274289131165	0.7192609310150146	0.7155979871749878	0.733998715877533	0.6978070139884949	0.7942455410957336	0.7214109301567078	0.7314741611480713	0.695489227771759	0.7045116424560547	0.680525004863739	0.6894407868385315	0.6208822131156921	0.6553489565849304	0.688549816608429	0.6818628311157227	0.6882864236831665	0.6607887148857117	0.7218940258026123	0.7962315082550049	0.6723537445068359	0.6908106803894043	0.7116727232933044	0.6877484321594238	0.6818318963050842	0.7106307744979858	0.6928372383117676	0.7056353688240051	0.7402550578117371	0.6872763633728027	0.7471215724945068	0.703654944896698	0.7016488909721375	0.704864501953125	0.6992853879928589	0.7195782065391541	0.7165203094482422	0.7010975480079651	0.7362934350967407	0.7323286533355713	0.743229866027832	0.6766057014465332	0.683253288269043	0.692948043346405	0.7137373089790344	0.7540167570114136	0.720798671245575	0.8175050616264343	0.7031643390655518	0.7697350382804871	0.7128835916519165	0.7320649027824402	0.7132871150970459	0.7654350399971008	0.73738694190979	0.70912104845047	0.7146497964859009	0.7373954057693481	0.7474901080131531	0.7402880787849426	0.746315062046051	0.7395069599151611	0.7262296676635742	0.7306514382362366	0.7486444711685181	0.7403380870819092	0.7248834371566772	0.7609724998474121	0.7290921807289124	0.699877917766571	0.7478209733963013	0.7349655628204346	0.7492246031761169	0.7566350698471069	0.7672249674797058	0.7306961417198181	0.7430486679077148	0.7307451963424683	0.7364609837532043	0.744035542011261	0.7142167091369629	0.7391297221183777	0.6820416450500488	0.6859921813011169	0.7307231426239014	0.808692455291748	0.7716792225837708	0.7837840914726257	0.7941470742225647	0.7908837795257568	0.7812996506690979	0.7799235582351685	0.7987906932830811	0.8011450171470642	0.7855601906776428	0.8229198455810547	0.7909406423568726	0.7870611548423767	0.8081135153770447	0.7877806425094604	0.8375816941261292	0.8328612446784973	0.7910933494567871	0.8431673645973206	0.7548360824584961	0.7772595882415771	0.8160002827644348	0.7737088799476624	0.7595497369766235	0.8104269504547119	0.7933724522590637	0.7515786290168762	0.7617515325546265	0.7681927680969238	0.7580530047416687	0.7912728786468506	0.7794199585914612	0.8076303601264954	0.7635852098464966	0.7470265626907349	0.8004657030105591	0.8546642661094666	0.7894313335418701	0.822563111782074	0.8110523819923401	0.8299391269683838	0.7454795241355896	0.7944482564926147	0.7554295659065247	0.7973591685295105	0.7814288139343262	0.7993170022964478	0.7410198450088501	0.7876082062721252	0.7639702558517456	0.8053122758865356	0.7507379651069641	0.7452430129051208	0.7775475978851318	0.8394926786422729	0.7170713543891907	0.7310261726379395	0.7712937593460083	0.7504786252975464	0.8077675700187683	0.8076449632644653	0.7698100209236145	0.7614492774009705	0.7579996585845947	0.7905325293540955	0.7809327244758606	0.7775957584381104	0.7711421251296997	0.7475659847259521	0.7500876784324646	0.7761144042015076	0.7470266222953796	0.7535454034805298	0.757368266582489	0.8152947425842285	0.833393931388855	0.7831572890281677	0.8051890134811401	0.7948933243751526	0.8014597296714783	0.7887346744537354	0.769719660282135	0.8052822351455688	0.7581670880317688	0.8288054466247559	0.8021330237388611	0.796097457408905	0.8301252722740173	0.8120051026344299	0.7820361852645874	0.7792407274246216	0.7793632745742798	0.8088421821594238	0.80898118019104	0.8191043138504028	0.8019526600837708	0.8122023344039917	0.8196254968643188	0.8121320605278015	0.811555027961731	0.8159421682357788	0.7926983833312988	0.8022725582122803	0.7703514695167542	0.8053187727928162	0.7942845225334167	0.7194682955741882	0.7505789399147034	0.8113731145858765	0.8012855052947998	0.7629499435424805	0.7945135235786438	0.7890244126319885	0.8072625398635864	0.8161606192588806	0.8059365153312683	0.8130441904067993	0.7900439500808716
1-10B-rep2	0.5611945986747742	0.4640752375125885	0	0.6124189496040344	0.5386990904808044	0.5695282816886902	0.5373238325119019	0.6833854913711548	0.6186021566390991	0.6578361392021179	0.6779367923736572	0.646528422832489	0.6205647587776184	0.622961699962616	0.6326494812965393	0.6137820482254028	0.8019752502441406	0.8292350769042969	0.7570304870605469	0.7274306416511536	0.7315847873687744	0.7697716355323792	0.6594927906990051	0.6623167991638184	0.6267661452293396	0.6054514050483704	0.5758702754974365	0.6770449876785278	0.7069265246391296	0.7050057649612427	0.6361891031265259	0.7815629243850708	0.6247286200523376	0.630867600440979	0.6484726667404175	0.6551778316497803	0.7439783215522766	0.7474647760391235	0.7531705498695374	0.6499233245849609	0.6992539763450623	0.6576898694038391	0.6224896907806396	0.6853178143501282	0.6224461197853088	0.6092208027839661	0.7287057638168335	0.6466050744056702	0.6340261697769165	0.6877941489219666	0.7890424728393555	0.6774632930755615	0.6390008330345154	0.6275163292884827	0.634493350982666	0.6435372233390808	0.6439395546913147	0.6859424710273743	0.6677119135856628	0.7866212725639343	0.7650605440139771	0.8280492424964905	0.8184948563575745	0.7744555473327637	0.809994637966156	0.5666894316673279	0.6250579953193665	0.6015880703926086	0.5648984909057617	0.6091724634170532	0.6571982502937317	0.6051992177963257	0.7050371766090393	0.7825826406478882	0.6395598649978638	0.6155546903610229	0.6282969117164612	0.6353802680969238	0.6368187069892883	0.6650589108467102	0.6239762902259827	0.5940213203430176	0.5978260040283203	0.5876490473747253	0.6098957061767578	0.6147854924201965	0.658623993396759	0.671276330947876	0.6611274480819702	0.6556755900382996	0.6075740456581116	0.805195689201355	0.624117910861969	0.6491860747337341	0.6475082039833069	0.6584368944168091	0.6028178334236145	0.5870601534843445	0.5928486585617065	0.6155716180801392	0.6453841924667358	0.63974529504776	0.6501392722129822	0.6623292565345764	0.7111392617225647	0.7989125847816467	0.6619786620140076	0.6752118468284607	0.6566184759140015	0.6509265303611755	0.623123824596405	0.671265721321106	0.642954409122467	0.6618626117706299	0.6703993082046509	0.6372298002243042	0.7731209993362427	0.676584005355835	0.6360678672790527	0.6000088453292847	0.6737819314002991	0.6571378707885742	0.6457305550575256	0.6177826523780823	0.6648236513137817	0.6629557609558105	0.7052897810935974	0.5967689752578735	0.6029894351959229	0.6628977656364441	0.6315026879310608	0.7292720079421997	0.6901897788047791	0.7660985589027405	0.6691949963569641	0.6984087228775024	0.6727336645126343	0.6721701622009277	0.7310584187507629	0.7095815539360046	0.7281756997108459	0.7007172703742981	0.736723005771637	0.6889479756355286	0.7341400980949402	0.6757115721702576	0.7040734887123108	0.7069410681724548	0.6455181837081909	0.7030501365661621	0.7092358469963074	0.7281355261802673	0.6958311200141907	0.7150976657867432	0.6766242384910583	0.6572154760360718	0.6928989887237549	0.7250379920005798	0.6900844573974609	0.6789879202842712	0.6764398813247681	0.646447479724884	0.6610314249992371	0.6711499691009521	0.6573227047920227	0.6587936282157898	0.7057645916938782	0.6866216659545898	0.6224295496940613	0.6182854771614075	0.7206601500511169	0.7481508255004883	0.7577729821205139	0.7557196617126465	0.76665860414505	0.7486280798912048	0.7576747536659241	0.7399885654449463	0.7443923950195312	0.755781888961792	0.7490448355674744	0.7774484157562256	0.7537623643875122	0.7583641409873962	0.7637940049171448	0.7475666403770447	0.7932143211364746	0.7847269177436829	0.7711279392242432	0.8038551211357117	0.7531170845031738	0.7595447897911072	0.7767922878265381	0.7551665306091309	0.7309075593948364	0.7630597352981567	0.7653154134750366	0.7179180383682251	0.7249531745910645	0.7181335091590881	0.7296284437179565	0.7586766481399536	0.7329922914505005	0.7476696968078613	0.7350310683250427	0.712398886680603	0.7695698142051697	0.8182734847068787	0.7610591650009155	0.7820432782173157	0.7837851643562317	0.7947706580162048	0.6906691193580627	0.7186400294303894	0.7117832899093628	0.7335196733474731	0.7326915860176086	0.745607852935791	0.7014347314834595	0.7404127717018127	0.743313193321228	0.7669048309326172	0.7197850346565247	0.7538392543792725	0.7231884598731995	0.788334846496582	0.7134633660316467	0.68736332654953	0.7370318174362183	0.7063109874725342	0.7552211284637451	0.7495877146720886	0.7372604012489319	0.7180810570716858	0.7084592580795288	0.7455143928527832	0.7422954440116882	0.7784916162490845	0.7494813203811646	0.6853413581848145	0.6891129612922668	0.7610797882080078	0.7183417677879333	0.732153058052063	0.7372286319732666	0.7661287188529968	0.7826547026634216	0.7426254749298096	0.7540534734725952	0.7492038011550903	0.767936110496521	0.762040376663208	0.746003270149231	0.7635142803192139	0.7082613706588745	0.7857168316841125	0.7690444588661194	0.761854350566864	0.7840688228607178	0.7652654647827148	0.7347510457038879	0.7443214058876038	0.7472577095031738	0.7777495384216309	0.7651788592338562	0.7945696711540222	0.7769529223442078	0.776556134223938	0.7801263332366943	0.7650361061096191	0.7695761322975159	0.7660674452781677	0.740626335144043	0.7498488426208496	0.7233798503875732	0.7783042192459106	0.7566202282905579	0.7159122824668884	0.7101100087165833	0.7595700025558472	0.7569581270217896	0.7394095063209534	0.7514706254005432	0.7287960052490234	0.7494878172874451	0.7550727128982544	0.7621901035308838	0.773747444152832	0.7586097717285156
1-10C-rep1	0.6582552194595337	0.6202658414840698	0.6124189496040344	0	0.4271039664745331	0.6808430552482605	0.6779902577400208	0.7315146327018738	0.6676035523414612	0.6558483242988586	0.6906774640083313	0.7133957147598267	0.6374902129173279	0.641883909702301	0.6561288237571716	0.6913102269172668	0.7667525410652161	0.7613450288772583	0.6617122888565063	0.6727461218833923	0.6654916405677795	0.685131847858429	0.7771584391593933	0.7526711225509644	0.6806309819221497	0.6776366233825684	0.6949616670608521	0.7309021353721619	0.7428255677223206	0.7188526391983032	0.7408882975578308	0.7102289199829102	0.7326167225837708	0.7536216378211975	0.7365936040878296	0.7211620807647705	0.643218457698822	0.6549862623214722	0.6530838012695312	0.6766020059585571	0.685309112071991	0.6824703812599182	0.6890053153038025	0.695799708366394	0.6767623424530029	0.6277856230735779	0.8067910075187683	0.5849658250808716	0.6982621550559998	0.6945872902870178	0.7608731389045715	0.6872285008430481	0.6597233414649963	0.6399867534637451	0.659063458442688	0.6874597072601318	0.6847514510154724	0.6781963109970093	0.7160601019859314	0.7232294082641602	0.7051390409469604	0.7704685926437378	0.761131763458252	0.6405894160270691	0.7640933394432068	0.6931001543998718	0.6982556581497192	0.6901141405105591	0.6494442224502563	0.6826263666152954	0.752156674861908	0.7053647637367249	0.6610142588615417	0.7653976082801819	0.7768430709838867	0.7699926495552063	0.7153494954109192	0.7321237325668335	0.7176501750946045	0.7496020197868347	0.6489754319190979	0.6618601083755493	0.6735305190086365	0.6861723661422729	0.7461006641387939	0.7301098704338074	0.7517513036727905	0.7640334963798523	0.7470312118530273	0.7569133043289185	0.7081369757652283	0.775941014289856	0.7190988659858704	0.7614085078239441	0.7387742400169373	0.7613571882247925	0.7081038355827332	0.7205078601837158	0.614794135093689	0.6952683925628662	0.7693204879760742	0.7598312497138977	0.6506703495979309	0.6687425374984741	0.6679534912109375	0.7435352206230164	0.6903587579727173	0.6638076305389404	0.6681950092315674	0.6687701344490051	0.6975694298744202	0.7505740523338318	0.7361854910850525	0.7441917657852173	0.733019232749939	0.6660769581794739	0.7575281858444214	0.7470214366912842	0.7013731598854065	0.6976991891860962	0.7440071105957031	0.7506396770477295	0.7382546663284302	0.7526921629905701	0.7564808130264282	0.7784169912338257	0.7664937973022461	0.7303856015205383	0.7286148071289062	0.6723151206970215	0.6867772936820984	0.8064607977867126	0.776043176651001	0.8532968759536743	0.7729865908622742	0.8113611936569214	0.7463406920433044	0.7524387240409851	0.749850332736969	0.7592582702636719	0.7801385521888733	0.7553578615188599	0.7716532349586487	0.7925376892089844	0.7838898897171021	0.7636504173278809	0.8033885359764099	0.747033953666687	0.7458863854408264	0.7811740040779114	0.8005802631378174	0.7424104809761047	0.8032697439193726	0.8211896419525146	0.7728227376937866	0.7488378882408142	0.7862754464149475	0.7751909494400024	0.8004580140113831	0.7664863467216492	0.7442115545272827	0.7276040315628052	0.724122941493988	0.7380504012107849	0.7172114849090576	0.7881580591201782	0.7974018454551697	0.7566935420036316	0.7340896129608154	0.7366172075271606	0.7691284418106079	0.8443263173103333	0.8052711486816406	0.8133463859558105	0.8299067616462708	0.8313649296760559	0.8083871006965637	0.8086899518966675	0.8397597670555115	0.8400053977966309	0.8337182402610779	0.8635906577110291	0.8396218419075012	0.8348697423934937	0.8568546175956726	0.8242025971412659	0.8744617104530334	0.8606655597686768	0.8273385167121887	0.8721669316291809	0.8119050860404968	0.8234726190567017	0.8512737154960632	0.8117904663085938	0.7924004197120667	0.8428087830543518	0.831452488899231	0.7785888314247131	0.794506311416626	0.8126575350761414	0.8069815635681152	0.844537079334259	0.8154264092445374	0.8477473855018616	0.8113237023353577	0.7861092686653137	0.8281087875366211	0.8876964449882507	0.8325635194778442	0.8566509485244751	0.8518669009208679	0.8651424050331116	0.7915613055229187	0.826835036277771	0.8212053775787354	0.836202085018158	0.8339728713035583	0.8303906917572021	0.7871124148368835	0.836306095123291	0.806265115737915	0.8450661897659302	0.8042211532592773	0.7773089408874512	0.8068414330482483	0.860593318939209	0.7710226774215698	0.793671727180481	0.8222838640213013	0.8017362356185913	0.8452813029289246	0.8156650066375732	0.8001819849014282	0.7929922342300415	0.8058414459228516	0.8440226316452026	0.8196869492530823	0.8310239315032959	0.826977014541626	0.7804063558578491	0.8105746507644653	0.8185328841209412	0.8113080859184265	0.811888575553894	0.819129467010498	0.8310036063194275	0.8601295948028564	0.8233016729354858	0.8283763527870178	0.823714017868042	0.8362692594528198	0.8164317011833191	0.7795969843864441	0.8327311873435974	0.8022540807723999	0.8679638504981995	0.8318917751312256	0.8373655080795288	0.8577342629432678	0.8399985432624817	0.8256683945655823	0.820160448551178	0.8221102356910706	0.8415681719779968	0.8412430286407471	0.8505983948707581	0.8425324559211731	0.8473674654960632	0.8539299368858337	0.8571634292602539	0.8434818387031555	0.8436413407325745	0.8231167793273926	0.8220646977424622	0.7924509048461914	0.8411063551902771	0.8330513834953308	0.7635564804077148	0.7788567543029785	0.8341242074966431	0.8321182727813721	0.7765972018241882	0.8217529058456421	0.8241314291954041	0.8274509310722351	0.8373124599456787	0.8332834839820862	0.8409612774848938	0.8307235240936279
